// select treasure_Type, weenie_Class_Id, palette_Id, shade, stack_Size, probability from treasure_wielded order by treasure_Type;
392,11907,0,0,0,0.33
392,5850,9,0.1,0,1
392,12254,13,0.8,0,1
393,9597,0,0,0,1
393,300,0,0,20,1
393,11916,0,0,0,0.34
393,11913,0,0,0,0.33
393,11907,0,0,0,0.33
393,80,2,0.6,0,1
393,71,2,0.6,0,1
393,12254,13,0.6,0,1
393,7897,4,0.6,0,1
394,9597,0,0,0,1
394,300,0,0,20,1
394,11916,0,0,0,0.34
394,11913,0,0,0,0.33
394,11907,0,0,0,0.33
394,80,13,0.6,0,1
394,71,13,0.6,0,1
394,12254,13,0.6,0,1
394,7897,4,0.6,0,1
396,9597,0,0,0,1
396,300,0,0,20,1
396,11916,0,0,0,0.34
396,11913,0,0,0,0.33
396,11907,0,0,0,0.33
396,118,14,1,0,1
396,10870,17,0.7,0,1
396,12254,13,0.8,0,1
398,15391,0,0,0,1
399,15865,0,0,0,1
399,15879,0,0,0,0.5
399,15880,0,0,0,0.5
400,15875,0,0,0,0.67
400,5314,0,0,20,0.16
400,5316,0,0,20,0.16
400,5317,0,0,20,0.17
400,5315,0,0,20,0.17
400,5318,0,0,20,0.17
400,3605,0,0,20,0.17
400,15874,0,0,0,0.5
400,15871,0,0,0,0.5
401,15876,0,0,0,0.5
401,15881,0,0,0,0.5
402,15873,0,0,0,0.67
402,5306,0,0,20,0.16
402,5308,0,0,20,0.16
402,5305,0,0,20,0.17
402,5307,0,0,20,0.17
402,5309,0,0,20,0.17
402,5312,0,0,20,0.17
402,15877,0,0,0,1
403,15389,0,0,0,1
403,15402,0,0,0,1
404,15873,0,0,0,0.4
404,5305,0,0,20,0.25
404,5304,0,0,20,0.25
404,5307,0,0,20,0.25
404,5309,0,0,20,0.25
404,15870,0,0,0,0.6
404,15280,0,0,20,0.16
404,15293,0,0,20,0.16
404,15287,0,0,20,0.17
404,15280,0,0,20,0.17
404,15295,0,0,20,0.17
404,15292,0,0,20,0.17
404,15390,0,0,0,0.5
404,15878,0,0,0,0.5
415,10757,2,0,0,0.5
415,10757,8,0,0,0.5
415,12052,0,0,0,0.125
415,12057,0,0,0,0.125
415,12062,0,0,0,0.125
415,12067,0,0,0,0.125
415,12072,0,0,0,0.125
415,12076,0,0,0,0.0277
415,12078,0,0,0,0.125
415,12083,0,0,0,0.125
416,10758,2,0,0,0.5
416,10758,8,0,0,0.5
417,10758,2,0,0,0.5
417,10758,8,0,0,0.5
417,22776,0,0,0,0.125
417,22779,0,0,0,0.125
417,22782,0,0,0,0.125
417,22785,0,0,0,0.125
417,22788,0,0,0,0.125
417,22791,0,0,0,0.125
417,22794,0,0,0,0.125
417,22797,0,0,0,0.125
418,10758,2,0,0,0.5
418,10758,8,0,0,0.5
418,22777,0,0,0,0.125
418,22780,0,0,0,0.125
418,22783,0,0,0,0.125
418,22786,0,0,0,0.125
418,22789,0,0,0,0.125
418,22792,0,0,0,0.125
418,22795,0,0,0,0.125
418,22798,0,0,0,0.125
419,10758,2,0,0,0.5
419,10758,8,0,0,0.5
419,22778,0,0,0,0.125
419,22781,0,0,0,0.125
419,22784,0,0,0,0.125
419,22787,0,0,0,0.125
419,22790,0,0,0,0.125
419,22793,0,0,0,0.125
419,22796,0,0,0,0.125
419,22799,0,0,0,0.125
423,23130,0,0,25,0.2
423,23129,0,0,25,0.2
423,23127,0,0,0,0.25
423,23128,0,0,0,0.25
424,23133,0,0,10,0.2
424,23134,0,0,0,0.4
424,23132,0,0,0,0.4
425,23133,0,0,10,0.8
425,23134,0,0,0,0.1
425,23132,0,0,0,0.1
426,23136,0,0,0,0.3
426,23135,0,0,0,1
426,23137,0,0,0,0.3
426,15429,0,0,20,1
426,23131,0,0,0,0.3
426,15438,0,0,50,1
427,2596,7,0.5,0,0.00641
427,2596,6,0.67,0,0.00641
427,2596,4,0.6,0,0.00641
427,2596,10,0.5,0,0.00641
427,2596,3,0.67,0,0.00641
427,2596,9,0.5,0,0.00641
427,2596,9,0,0,0.00641
427,2596,13,0.5,0,0.00641
427,2596,5,0.5,0,0.00641
427,2596,18,0.5,0,0.00641
427,2596,2,0.8,0,0.00641
427,2596,9,0.8,0,0.00641
427,2596,11,0.5,0,0.00641
427,124,7,0.5,0,0.00641
427,124,6,0.67,0,0.00641
427,124,4,0.6,0,0.00641
427,124,10,0.5,0,0.00641
427,124,3,0.67,0,0.00641
427,124,9,0.5,0,0.00641
427,124,9,0,0,0.00641
427,124,13,0.5,0,0.00641
427,124,5,0.5,0,0.00641
427,124,18,0.5,0,0.00641
427,124,2,0.8,0,0.00641
427,124,9,0.8,0,0.00641
427,124,11,0.5,0,0.00641
427,130,7,0.5,0,0.00641
427,130,6,0.67,0,0.00641
427,130,4,0.6,0,0.00641
427,130,10,0.5,0,0.00641
427,130,3,0.67,0,0.00641
427,130,9,0.5,0,0.00641
427,130,9,0,0,0.00641
427,130,13,0.5,0,0.00641
427,130,5,0.5,0,0.00641
427,130,18,0.5,0,0.00641
427,130,2,0.8,0,0.00641
427,130,9,0.8,0,0.00641
427,130,11,0.5,0,0.00641
427,2590,7,0.5,0,0.00641
427,2590,6,0.67,0,0.00641
427,2590,4,0.6,0,0.00641
427,2590,10,0.5,0,0.00641
427,2590,3,0.67,0,0.00641
427,2590,9,0.5,0,0.00641
427,2590,9,0,0,0.00641
427,2590,13,0.5,0,0.00641
427,2590,5,0.5,0,0.00641
427,2590,18,0.5,0,0.00641
427,2590,2,0.8,0,0.00641
427,2590,9,0.8,0,0.00641
427,2590,11,0.5,0,0.00641
427,2588,7,0.5,0,0.00641
427,2588,6,0.67,0,0.00641
427,2588,4,0.6,0,0.00641
427,2588,10,0.5,0,0.00641
427,2588,3,0.67,0,0.00641
427,2588,9,0.5,0,0.00641
427,2588,9,0,0,0.00641
427,2588,13,0.5,0,0.00641
427,2588,5,0.5,0,0.00641
427,2588,18,0.5,0,0.00641
427,2588,2,0.8,0,0.00641
427,2588,9,0.8,0,0.00641
427,2588,11,0.5,0,0.00641
427,2587,7,0.5,0,0.00641
427,2587,6,0.67,0,0.00641
427,2587,4,0.6,0,0.00641
427,2587,10,0.5,0,0.00641
427,2587,3,0.67,0,0.00641
427,2587,9,0.5,0,0.00641
427,2587,9,0,0,0.00641
427,2587,13,0.5,0,0.00641
427,2587,5,0.5,0,0.00641
427,2587,18,0.5,0,0.00641
427,2587,2,0.8,0,0.00641
427,2587,9,0.8,0,0.00641
427,2587,11,0.5,0,0.00641
427,2591,7,0.5,0,0.00641
427,2591,6,0.67,0,0.00641
427,2591,4,0.6,0,0.00641
427,2591,10,0.5,0,0.00641
427,2591,3,0.67,0,0.00641
427,2591,9,0.5,0,0.00641
427,2591,9,0,0,0.00641
427,2591,13,0.5,0,0.00641
427,2591,5,0.5,0,0.00641
427,2591,18,0.5,0,0.00641
427,2591,2,0.8,0,0.00641
427,2591,9,0.8,0,0.00641
427,2591,11,0.5,0,0.00641
427,134,7,0.5,0,0.00641
427,134,6,0.67,0,0.00641
427,134,4,0.6,0,0.00641
427,134,10,0.5,0,0.00641
427,134,3,0.67,0,0.00641
427,134,9,0.5,0,0.00641
427,134,9,0,0,0.00641
427,134,13,0.5,0,0.00641
427,134,5,0.5,0,0.00641
427,134,18,0.5,0,0.00641
427,134,2,0.8,0,0.00641
427,134,9,0.8,0,0.00641
427,134,11,0.5,0,0.00641
427,2595,7,0.5,0,0.00641
427,2595,6,0.67,0,0.00641
427,2595,4,0.6,0,0.00641
427,2595,10,0.5,0,0.00641
427,2595,3,0.67,0,0.00641
427,2595,9,0.5,0,0.00641
427,2595,9,0,0,0.00641
427,2595,13,0.5,0,0.00641
427,2595,5,0.5,0,0.00641
427,2595,18,0.5,0,0.00641
427,2595,2,0.8,0,0.00641
427,2595,9,0.8,0,0.00641
427,2595,11,0.5,0,0.00641
427,2594,7,0.5,0,0.00641
427,2594,6,0.67,0,0.00641
427,2594,4,0.6,0,0.00641
427,2594,10,0.5,0,0.00641
427,2594,3,0.67,0,0.00641
427,2594,9,0.5,0,0.00641
427,2594,9,0,0,0.00641
427,2594,13,0.5,0,0.00641
427,2594,5,0.5,0,0.00641
427,2594,18,0.5,0,0.00641
427,2594,2,0.8,0,0.00641
427,2594,9,0.8,0,0.00641
427,2594,11,0.5,0,0.00641
427,2593,7,0.5,0,0.00641
427,2593,6,0.67,0,0.00641
427,2593,4,0.6,0,0.00641
427,2593,10,0.5,0,0.00641
427,2593,3,0.67,0,0.00641
427,2593,9,0.5,0,0.00641
427,2593,9,0,0,0.00641
427,2593,13,0.5,0,0.00641
427,2593,5,0.5,0,0.00641
427,2593,18,0.5,0,0.00641
427,2593,2,0.8,0,0.00641
427,2593,9,0.8,0,0.00641
427,2593,11,0.5,0,0.00641
427,2592,7,0.5,0,0.00641
427,2592,6,0.67,0,0.00641
427,2592,4,0.6,0,0.00641
427,2592,10,0.5,0,0.00641
427,2592,3,0.67,0,0.00641
427,2592,9,0.5,0,0.00641
427,2592,9,0,0,0.00641
427,2592,13,0.5,0,0.00641
427,2592,5,0.5,0,0.00641
427,2592,18,0.5,0,0.00641
427,2592,2,0.8,0,0.00641
427,2592,9,0.8,0,0.00641
427,2592,11,0.5,0,0.00641
427,2600,7,0.5,0,0.00854
427,2600,6,0.67,0,0.00854
427,2600,4,0.6,0,0.00854
427,2600,10,0.5,0,0.00854
427,2600,3,0.67,0,0.00854
427,2600,9,0.5,0,0.00854
427,2600,9,0,0,0.00854
427,2600,13,0.5,0,0.00854
427,2600,5,0.5,0,0.00854
427,2600,18,0.5,0,0.00854
427,2600,2,0.8,0,0.00854
427,2600,9,0.8,0,0.00854
427,2600,11,0.5,0,0.00854
427,127,7,0.5,0,0.00854
427,127,6,0.67,0,0.00854
427,127,4,0.6,0,0.00854
427,127,10,0.5,0,0.00854
427,127,3,0.67,0,0.00854
427,127,9,0.5,0,0.00854
427,127,9,0,0,0.00854
427,127,13,0.5,0,0.00854
427,127,5,0.5,0,0.00854
427,127,18,0.5,0,0.00854
427,127,2,0.8,0,0.00854
427,127,9,0.8,0,0.00854
427,127,11,0.5,0,0.00854
427,2597,7,0.5,0,0.00854
427,2597,6,0.67,0,0.00854
427,2597,4,0.6,0,0.00854
427,2597,10,0.5,0,0.00854
427,2597,3,0.67,0,0.00854
427,2597,9,0.5,0,0.00854
427,2597,9,0,0,0.00854
427,2597,13,0.5,0,0.00854
427,2597,5,0.5,0,0.00854
427,2597,18,0.5,0,0.00854
427,2597,2,0.8,0,0.00854
427,2597,9,0.8,0,0.00854
427,2597,11,0.5,0,0.00854
427,2598,7,0.5,0,0.00854
427,2598,6,0.67,0,0.00854
427,2598,4,0.6,0,0.00854
427,2598,10,0.5,0,0.00854
427,2598,3,0.67,0,0.00854
427,2598,9,0.5,0,0.00854
427,2598,9,0,0,0.00854
427,2598,13,0.5,0,0.00854
427,2598,5,0.5,0,0.00854
427,2598,18,0.5,0,0.00854
427,2598,2,0.8,0,0.00854
427,2598,9,0.8,0,0.00854
427,2598,11,0.5,0,0.00854
427,2601,7,0.5,0,0.00854
427,2601,6,0.67,0,0.00854
427,2601,4,0.6,0,0.00854
427,2601,10,0.5,0,0.00854
427,2601,3,0.67,0,0.00854
427,2601,9,0.5,0,0.00854
427,2601,9,0,0,0.00854
427,2601,13,0.5,0,0.00854
427,2601,5,0.5,0,0.00854
427,2601,18,0.5,0,0.00854
427,2601,2,0.8,0,0.00854
427,2601,9,0.8,0,0.00854
427,2601,11,0.5,0,0.00854
427,117,7,0.5,0,0.00854
427,117,6,0.67,0,0.00854
427,117,4,0.6,0,0.00854
427,117,10,0.5,0,0.00854
427,117,3,0.67,0,0.00854
427,117,9,0.5,0,0.00854
427,117,9,0,0,0.00854
427,117,13,0.5,0,0.00854
427,117,5,0.5,0,0.00854
427,117,18,0.5,0,0.00854
427,117,2,0.8,0,0.00854
427,117,9,0.8,0,0.00854
427,117,11,0.5,0,0.00854
427,2603,7,0.5,0,0.00854
427,2603,6,0.67,0,0.00854
427,2603,4,0.6,0,0.00854
427,2603,10,0.5,0,0.00854
427,2603,3,0.67,0,0.00854
427,2603,9,0.5,0,0.00854
427,2603,9,0,0,0.00854
427,2603,13,0.5,0,0.00854
427,2603,5,0.5,0,0.00854
427,2603,18,0.5,0,0.00854
427,2603,2,0.8,0,0.00854
427,2603,9,0.8,0,0.00854
427,2603,11,0.5,0,0.00854
427,2602,7,0.5,0,0.00854
427,2602,6,0.67,0,0.00854
427,2602,4,0.6,0,0.00854
427,2602,10,0.5,0,0.00854
427,2602,3,0.67,0,0.00854
427,2602,9,0.5,0,0.00854
427,2602,9,0,0,0.00854
427,2602,13,0.5,0,0.00854
427,2602,5,0.5,0,0.00854
427,2602,18,0.5,0,0.00854
427,2602,2,0.8,0,0.00854
427,2602,9,0.8,0,0.00854
427,2602,11,0.5,0,0.00854
427,2604,7,0.5,0,0.00854
427,2604,6,0.67,0,0.00854
427,2604,4,0.6,0,0.00854
427,2604,10,0.5,0,0.00854
427,2604,3,0.67,0,0.00854
427,2604,9,0.5,0,0.00854
427,2604,9,0,0,0.00854
427,2604,13,0.5,0,0.00854
427,2604,5,0.5,0,0.00854
427,2604,18,0.5,0,0.00854
427,2604,2,0.8,0,0.00854
427,2604,9,0.8,0,0.00854
427,2604,11,0.5,0,0.00854
427,23782,0,0,0,1
427,23789,0,0,0,1
427,12139,0,0,0,1
427,57,9,0,0,1
427,107,39,0,0,1
427,23734,0,0,0,0.2
427,15434,0,0,50,1
427,23734,0,0,0,0.2
427,15430,0,0,50,1
427,23734,0,0,0,0.2
427,15431,0,0,50,1
427,23734,0,0,0,0.2
427,15437,0,0,50,1
427,24199,0,0,0,0.05
427,15434,0,0,50,1
427,24199,0,0,0,0.05
427,15430,0,0,50,1
427,24199,0,0,0,0.05
427,15431,0,0,50,1
427,24199,0,0,0,0.05
427,15437,0,0,50,1
427,24028,0,0,0,1
427,22885,0,0,0,1
428,2596,7,0.5,0,0.00641
428,2596,6,0.67,0,0.00641
428,2596,4,0.6,0,0.00641
428,2596,10,0.5,0,0.00641
428,2596,3,0.67,0,0.00641
428,2596,9,0.5,0,0.00641
428,2596,9,0,0,0.00641
428,2596,13,0.5,0,0.00641
428,2596,5,0.5,0,0.00641
428,2596,18,0.5,0,0.00641
428,2596,2,0.8,0,0.00641
428,2596,9,0.8,0,0.00641
428,2596,11,0.5,0,0.00641
428,124,7,0.5,0,0.00641
428,124,6,0.67,0,0.00641
428,124,4,0.6,0,0.00641
428,124,10,0.5,0,0.00641
428,124,3,0.67,0,0.00641
428,124,9,0.5,0,0.00641
428,124,9,0,0,0.00641
428,124,13,0.5,0,0.00641
428,124,5,0.5,0,0.00641
428,124,18,0.5,0,0.00641
428,124,2,0.8,0,0.00641
428,124,9,0.8,0,0.00641
428,124,11,0.5,0,0.00641
428,130,7,0.5,0,0.00641
428,130,6,0.67,0,0.00641
428,130,4,0.6,0,0.00641
428,130,10,0.5,0,0.00641
428,130,3,0.67,0,0.00641
428,130,9,0.5,0,0.00641
428,130,9,0,0,0.00641
428,130,13,0.5,0,0.00641
428,130,5,0.5,0,0.00641
428,130,18,0.5,0,0.00641
428,130,2,0.8,0,0.00641
428,130,9,0.8,0,0.00641
428,130,11,0.5,0,0.00641
428,2590,7,0.5,0,0.00641
428,2590,6,0.67,0,0.00641
428,2590,4,0.6,0,0.00641
428,2590,10,0.5,0,0.00641
428,2590,3,0.67,0,0.00641
428,2590,9,0.5,0,0.00641
428,2590,9,0,0,0.00641
428,2590,13,0.5,0,0.00641
428,2590,5,0.5,0,0.00641
428,2590,18,0.5,0,0.00641
428,2590,2,0.8,0,0.00641
428,2590,9,0.8,0,0.00641
428,2590,11,0.5,0,0.00641
428,2588,7,0.5,0,0.00641
428,2588,6,0.67,0,0.00641
428,2588,4,0.6,0,0.00641
428,2588,10,0.5,0,0.00641
428,2588,3,0.67,0,0.00641
428,2588,9,0.5,0,0.00641
428,2588,9,0,0,0.00641
428,2588,13,0.5,0,0.00641
428,2588,5,0.5,0,0.00641
428,2588,18,0.5,0,0.00641
428,2588,2,0.8,0,0.00641
428,2588,9,0.8,0,0.00641
428,2588,11,0.5,0,0.00641
428,2587,7,0.5,0,0.00641
428,2587,6,0.67,0,0.00641
428,2587,4,0.6,0,0.00641
428,2587,10,0.5,0,0.00641
428,2587,3,0.67,0,0.00641
428,2587,9,0.5,0,0.00641
428,2587,9,0,0,0.00641
428,2587,13,0.5,0,0.00641
428,2587,5,0.5,0,0.00641
428,2587,18,0.5,0,0.00641
428,2587,2,0.8,0,0.00641
428,2587,9,0.8,0,0.00641
428,2587,11,0.5,0,0.00641
428,2591,7,0.5,0,0.00641
428,2591,6,0.67,0,0.00641
428,2591,4,0.6,0,0.00641
428,2591,10,0.5,0,0.00641
428,2591,3,0.67,0,0.00641
428,2591,9,0.5,0,0.00641
428,2591,9,0,0,0.00641
428,2591,13,0.5,0,0.00641
428,2591,5,0.5,0,0.00641
428,2591,18,0.5,0,0.00641
428,2591,2,0.8,0,0.00641
428,2591,9,0.8,0,0.00641
428,2591,11,0.5,0,0.00641
428,134,7,0.5,0,0.00641
428,134,6,0.67,0,0.00641
428,134,4,0.6,0,0.00641
428,134,10,0.5,0,0.00641
428,134,3,0.67,0,0.00641
428,134,9,0.5,0,0.00641
428,134,9,0,0,0.00641
428,134,13,0.5,0,0.00641
428,134,5,0.5,0,0.00641
428,134,18,0.5,0,0.00641
428,134,2,0.8,0,0.00641
428,134,9,0.8,0,0.00641
428,134,11,0.5,0,0.00641
428,2595,7,0.5,0,0.00641
428,2595,6,0.67,0,0.00641
428,2595,4,0.6,0,0.00641
428,2595,10,0.5,0,0.00641
428,2595,3,0.67,0,0.00641
428,2595,9,0.5,0,0.00641
428,2595,9,0,0,0.00641
428,2595,13,0.5,0,0.00641
428,2595,5,0.5,0,0.00641
428,2595,18,0.5,0,0.00641
428,2595,2,0.8,0,0.00641
428,2595,9,0.8,0,0.00641
428,2595,11,0.5,0,0.00641
428,2594,7,0.5,0,0.00641
428,2594,6,0.67,0,0.00641
428,2594,4,0.6,0,0.00641
428,2594,10,0.5,0,0.00641
428,2594,3,0.67,0,0.00641
428,2594,9,0.5,0,0.00641
428,2594,9,0,0,0.00641
428,2594,13,0.5,0,0.00641
428,2594,5,0.5,0,0.00641
428,2594,18,0.5,0,0.00641
428,2594,2,0.8,0,0.00641
428,2594,9,0.8,0,0.00641
428,2594,11,0.5,0,0.00641
428,2593,7,0.5,0,0.00641
428,2593,6,0.67,0,0.00641
428,2593,4,0.6,0,0.00641
428,2593,10,0.5,0,0.00641
428,2593,3,0.67,0,0.00641
428,2593,9,0.5,0,0.00641
428,2593,9,0,0,0.00641
428,2593,13,0.5,0,0.00641
428,2593,5,0.5,0,0.00641
428,2593,18,0.5,0,0.00641
428,2593,2,0.8,0,0.00641
428,2593,9,0.8,0,0.00641
428,2593,11,0.5,0,0.00641
428,2592,7,0.5,0,0.00641
428,2592,6,0.67,0,0.00641
428,2592,4,0.6,0,0.00641
428,2592,10,0.5,0,0.00641
428,2592,3,0.67,0,0.00641
428,2592,9,0.5,0,0.00641
428,2592,9,0,0,0.00641
428,2592,13,0.5,0,0.00641
428,2592,5,0.5,0,0.00641
428,2592,18,0.5,0,0.00641
428,2592,2,0.8,0,0.00641
428,2592,9,0.8,0,0.00641
428,2592,11,0.5,0,0.00641
428,2600,7,0.5,0,0.00854
428,2600,6,0.67,0,0.00854
428,2600,4,0.6,0,0.00854
428,2600,10,0.5,0,0.00854
428,2600,3,0.67,0,0.00854
428,2600,9,0.5,0,0.00854
428,2600,9,0,0,0.00854
428,2600,13,0.5,0,0.00854
428,2600,5,0.5,0,0.00854
428,2600,18,0.5,0,0.00854
428,2600,2,0.8,0,0.00854
428,2600,9,0.8,0,0.00854
428,2600,11,0.5,0,0.00854
428,127,7,0.5,0,0.00854
428,127,6,0.67,0,0.00854
428,127,4,0.6,0,0.00854
428,127,10,0.5,0,0.00854
428,127,3,0.67,0,0.00854
428,127,9,0.5,0,0.00854
428,127,9,0,0,0.00854
428,127,13,0.5,0,0.00854
428,127,5,0.5,0,0.00854
428,127,18,0.5,0,0.00854
428,127,2,0.8,0,0.00854
428,127,9,0.8,0,0.00854
428,127,11,0.5,0,0.00854
428,2597,7,0.5,0,0.00854
428,2597,6,0.67,0,0.00854
428,2597,4,0.6,0,0.00854
428,2597,10,0.5,0,0.00854
428,2597,3,0.67,0,0.00854
428,2597,9,0.5,0,0.00854
428,2597,9,0,0,0.00854
428,2597,13,0.5,0,0.00854
428,2597,5,0.5,0,0.00854
428,2597,18,0.5,0,0.00854
428,2597,2,0.8,0,0.00854
428,2597,9,0.8,0,0.00854
428,2597,11,0.5,0,0.00854
428,2598,7,0.5,0,0.00854
428,2598,6,0.67,0,0.00854
428,2598,4,0.6,0,0.00854
428,2598,10,0.5,0,0.00854
428,2598,3,0.67,0,0.00854
428,2598,9,0.5,0,0.00854
428,2598,9,0,0,0.00854
428,2598,13,0.5,0,0.00854
428,2598,5,0.5,0,0.00854
428,2598,18,0.5,0,0.00854
428,2598,2,0.8,0,0.00854
428,2598,9,0.8,0,0.00854
428,2598,11,0.5,0,0.00854
428,2601,7,0.5,0,0.00854
428,2601,6,0.67,0,0.00854
428,2601,4,0.6,0,0.00854
428,2601,10,0.5,0,0.00854
428,2601,3,0.67,0,0.00854
428,2601,9,0.5,0,0.00854
428,2601,9,0,0,0.00854
428,2601,13,0.5,0,0.00854
428,2601,5,0.5,0,0.00854
428,2601,18,0.5,0,0.00854
428,2601,2,0.8,0,0.00854
428,2601,9,0.8,0,0.00854
428,2601,11,0.5,0,0.00854
428,117,7,0.5,0,0.00854
428,117,6,0.67,0,0.00854
428,117,4,0.6,0,0.00854
428,117,10,0.5,0,0.00854
428,117,3,0.67,0,0.00854
428,117,9,0.5,0,0.00854
428,117,9,0,0,0.00854
428,117,13,0.5,0,0.00854
428,117,5,0.5,0,0.00854
428,117,18,0.5,0,0.00854
428,117,2,0.8,0,0.00854
428,117,9,0.8,0,0.00854
428,117,11,0.5,0,0.00854
428,2603,7,0.5,0,0.00854
428,2603,6,0.67,0,0.00854
428,2603,4,0.6,0,0.00854
428,2603,10,0.5,0,0.00854
428,2603,3,0.67,0,0.00854
428,2603,9,0.5,0,0.00854
428,2603,9,0,0,0.00854
428,2603,13,0.5,0,0.00854
428,2603,5,0.5,0,0.00854
428,2603,18,0.5,0,0.00854
428,2603,2,0.8,0,0.00854
428,2603,9,0.8,0,0.00854
428,2603,11,0.5,0,0.00854
428,2602,7,0.5,0,0.00854
428,2602,6,0.67,0,0.00854
428,2602,4,0.6,0,0.00854
428,2602,10,0.5,0,0.00854
428,2602,3,0.67,0,0.00854
428,2602,9,0.5,0,0.00854
428,2602,9,0,0,0.00854
428,2602,13,0.5,0,0.00854
428,2602,5,0.5,0,0.00854
428,2602,18,0.5,0,0.00854
428,2602,2,0.8,0,0.00854
428,2602,9,0.8,0,0.00854
428,2602,11,0.5,0,0.00854
428,2604,7,0.5,0,0.00854
428,2604,6,0.67,0,0.00854
428,2604,4,0.6,0,0.00854
428,2604,10,0.5,0,0.00854
428,2604,3,0.67,0,0.00854
428,2604,9,0.5,0,0.00854
428,2604,9,0,0,0.00854
428,2604,13,0.5,0,0.00854
428,2604,5,0.5,0,0.00854
428,2604,18,0.5,0,0.00854
428,2604,2,0.8,0,0.00854
428,2604,9,0.8,0,0.00854
428,2604,11,0.5,0,0.00854
428,23777,0,0,0,1
428,23791,0,0,0,1
428,12139,0,0,0,1
428,57,9,0,0,1
428,107,39,0,0,1
428,24171,0,0,0,0.5
428,23668,0,0,0,0.25
428,24202,0,0,0,0.25
428,12155,0,0,0,1
429,2596,7,0.5,0,0.00641
429,2596,6,0.67,0,0.00641
429,2596,4,0.6,0,0.00641
429,2596,10,0.5,0,0.00641
429,2596,3,0.67,0,0.00641
429,2596,9,0.5,0,0.00641
429,2596,9,0,0,0.00641
429,2596,13,0.5,0,0.00641
429,2596,5,0.5,0,0.00641
429,2596,18,0.5,0,0.00641
429,2596,2,0.8,0,0.00641
429,2596,9,0.8,0,0.00641
429,2596,11,0.5,0,0.00641
429,124,7,0.5,0,0.00641
429,124,6,0.67,0,0.00641
429,124,4,0.6,0,0.00641
429,124,10,0.5,0,0.00641
429,124,3,0.67,0,0.00641
429,124,9,0.5,0,0.00641
429,124,9,0,0,0.00641
429,124,13,0.5,0,0.00641
429,124,5,0.5,0,0.00641
429,124,18,0.5,0,0.00641
429,124,2,0.8,0,0.00641
429,124,9,0.8,0,0.00641
429,124,11,0.5,0,0.00641
429,130,7,0.5,0,0.00641
429,130,6,0.67,0,0.00641
429,130,4,0.6,0,0.00641
429,130,10,0.5,0,0.00641
429,130,3,0.67,0,0.00641
429,130,9,0.5,0,0.00641
429,130,9,0,0,0.00641
429,130,13,0.5,0,0.00641
429,130,5,0.5,0,0.00641
429,130,18,0.5,0,0.00641
429,130,2,0.8,0,0.00641
429,130,9,0.8,0,0.00641
429,130,11,0.5,0,0.00641
429,2590,7,0.5,0,0.00641
429,2590,6,0.67,0,0.00641
429,2590,4,0.6,0,0.00641
429,2590,10,0.5,0,0.00641
429,2590,3,0.67,0,0.00641
429,2590,9,0.5,0,0.00641
429,2590,9,0,0,0.00641
429,2590,13,0.5,0,0.00641
429,2590,5,0.5,0,0.00641
429,2590,18,0.5,0,0.00641
429,2590,2,0.8,0,0.00641
429,2590,9,0.8,0,0.00641
429,2590,11,0.5,0,0.00641
429,2588,7,0.5,0,0.00641
429,2588,6,0.67,0,0.00641
429,2588,4,0.6,0,0.00641
429,2588,10,0.5,0,0.00641
429,2588,3,0.67,0,0.00641
429,2588,9,0.5,0,0.00641
429,2588,9,0,0,0.00641
429,2588,13,0.5,0,0.00641
429,2588,5,0.5,0,0.00641
429,2588,18,0.5,0,0.00641
429,2588,2,0.8,0,0.00641
429,2588,9,0.8,0,0.00641
429,2588,11,0.5,0,0.00641
429,2587,7,0.5,0,0.00641
429,2587,6,0.67,0,0.00641
429,2587,4,0.6,0,0.00641
429,2587,10,0.5,0,0.00641
429,2587,3,0.67,0,0.00641
429,2587,9,0.5,0,0.00641
429,2587,9,0,0,0.00641
429,2587,13,0.5,0,0.00641
429,2587,5,0.5,0,0.00641
429,2587,18,0.5,0,0.00641
429,2587,2,0.8,0,0.00641
429,2587,9,0.8,0,0.00641
429,2587,11,0.5,0,0.00641
429,2591,7,0.5,0,0.00641
429,2591,6,0.67,0,0.00641
429,2591,4,0.6,0,0.00641
429,2591,10,0.5,0,0.00641
429,2591,3,0.67,0,0.00641
429,2591,9,0.5,0,0.00641
429,2591,9,0,0,0.00641
429,2591,13,0.5,0,0.00641
429,2591,5,0.5,0,0.00641
429,2591,18,0.5,0,0.00641
429,2591,2,0.8,0,0.00641
429,2591,9,0.8,0,0.00641
429,2591,11,0.5,0,0.00641
429,134,7,0.5,0,0.00641
429,134,6,0.67,0,0.00641
429,134,4,0.6,0,0.00641
429,134,10,0.5,0,0.00641
429,134,3,0.67,0,0.00641
429,134,9,0.5,0,0.00641
429,134,9,0,0,0.00641
429,134,13,0.5,0,0.00641
429,134,5,0.5,0,0.00641
429,134,18,0.5,0,0.00641
429,134,2,0.8,0,0.00641
429,134,9,0.8,0,0.00641
429,134,11,0.5,0,0.00641
429,2595,7,0.5,0,0.00641
429,2595,6,0.67,0,0.00641
429,2595,4,0.6,0,0.00641
429,2595,10,0.5,0,0.00641
429,2595,3,0.67,0,0.00641
429,2595,9,0.5,0,0.00641
429,2595,9,0,0,0.00641
429,2595,13,0.5,0,0.00641
429,2595,5,0.5,0,0.00641
429,2595,18,0.5,0,0.00641
429,2595,2,0.8,0,0.00641
429,2595,9,0.8,0,0.00641
